"source","source_place_id","hashtags","nature","culture","art","food","activity","sports","healing","festival","semantic_text","taxonomy_version","labeling_method","labeling_confidence","labeling_evidence","reviewed_at"
"gwangju_tour","history.cs:1268","#역사|#근대문화","0","1","0","0","0","0","0","0","광주 3.1 만세운동 기념비 광주는 일제강점기 시절 광주학생운동을 시작으로 다양한 독립운동이 펼쳐진 고장이다. 이러한 고장에서 3·1 만세운동이 벌어진 것은 당연한 결과이다. 이러한 광주지역의 3·1 만세운동을 기념하고 당시의 넋을 기리기 위해 만들어진 것이 “광주 3.1 만세운동 기념비”이다. 1995년 5월 10일에 건립한 이 기념비는 양림동 256번지 수피아여고 후문 안에 자리 잡고 있다. 앞면에는 ""광주 3·1 만세운동 기념""이라고 새겨져 있고, 뒷면은 1919년 3월 10일 광주 3·1 만세운동에 앞장섰기 때문에 옥고를 치른 수피아 학생들의 이름을 새겨 길이 기념하고자 했다. * 당시의 넋을 기리는 기념비의 추모시 * 기념비에는 박순애, 이태옥, 김양순, 윤혈녀, 김덕순, 조옥희, 이금봉, 하영자, 강화선, 이라혈, 최수향, 김만순, 홍순해 등 23명의 명단이 새겨져 있으며, 옆면은 ""역사의 별이 되어"" 라는 추모시가 다음과 같이 새겨져 있다.천추에 이름 석자 누구나 남기는가, 기미년 3·1 운동 선두에 서서 구국의 일념으로 충성을 맹세하고 태극기 앞에 두고서 독립만세를 외쳤네. 일제의 총칼 앞에 나라가 침탈 당하자 자유 없는 속박에서 사느니보다 사슬을 끊기 위해 목숨 걸고 싸웠네. 모진 고문을 당하여도 이겨낸 고결한 애국 얼이 역사의 별이 되어 무궁토록 빛나네. * 규 모: 넓이 4㎡ 길이 7m * 형 상: 3·1 운동 때 여학생들이 태극기를 들고 만세를 부르고 있는 형상 #역사 #근대문화 #야경","1.0.0","import","0.45","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=1268"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","history.cs:1266","#정원|#역사|#근대문화|#전시|#힐링|#공원","0.5","1","0.5","0","0","0","0.25","0","광주 경찰충혼탑 경찰충혼답은 광주 사직공원에 위치해 있는 탑으로 높이가 약 14m에 이른다. 광주공원 입구의 계단을 한참 오르다 보면 나타난다. 이 탑은 여순 사건과 한국전쟁 등 당시 국가를 위해 목숨을 바친 광주, 전남출신 순국 경찰관 3,196명의 위패를 봉안하고 있다. 경찰충혼탑은 원래 1956년 전남도청 앞 상무관 정원에 건립되었는데 시간이 지나 탑이 붕괴 위험에 처해졌고, 이것을 1981년 10월 23일 현재의 위치(사구동 177번지)에 이전 건립하여 지금에 이르고 있다. * 경찰충혼탑이 있는 광주 사직공원 * 사직공원은 광주시의 제1호 공원이다. 옛날에는 성거사가 있었으며 일제강점기 때는 일본인들의 신사가 있던 곳인데 현재는 현충각과 광주시립 박물관, 시민관 등이 자리하고 있다.현충탑을 중심으로 한 공터는 노인들의 휴식처로 애용된다. 사직공원은 장수의 상징인 거북이 형상을 하고 있으며, 이곳에는 1974년 새로 설립한 광주시립 국악원과 조선조 이래의 생활도구를 전시한 민속관이 광주시립박물관에 병설되어있다. #정원 #역사 #근대문화 #전시 #힐링 #공원","1.0.0","import","0.55","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=1266"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","culture.cs:161","#산|#예술|#공원","0.5","0","0.75","0","0","0","0.5","0","(전) 광주 성거사지 오층석탑 광주천변에 위치한 광주공원은 성거산(聖居山)이라 불리웠다. 여기에 성거사라는 절이 있었다고 한다. 이 절에 있던 5층 석탑이라 하여 전 성거사지 오층석탑이라 명했다. 고려시대에 세워진 것으로 추정되며 보물 제109호로 지정되어 있다. 석탑의 아랫부분은 단층이며, 이 위에 2단으로 나누어 5개의 돌을 맞추고 있다. 이는 이전에 볼 수 없던 고려시대에 흔히 나타나는 특색이다. 지붕돌 밑면의 받침은 4단이고 각 귀퉁이는 모두 약간씩 치켜 올려져 있다. 1961년에 석탑을 다시 고쳐 세울 때 2층 탑신에서 금동으로 만든 집 모양의 사리장치가 발견되었다. 이 석탑과 관련하여 이야기 하나가 전해지고 있다. 성거산의 모양이 거북이처럼 생겨 지명도 구동(龜洞)으로 불리운다. 그런데 거북이가 광주를 떠나는 방향으로 가는 형세여서 광주를 떠나지 못하도록 거북의 등 위치에 성거사를 세우고 거북의 목 부근에는 5층석탑을 세웠다는 이야기다. 당초에 석탑은 꼬리부분에 세우려 했으나 몇 번이고 무너지자 지나가는 승려가 움직이는 꼬리에 세우려하니 무너지는 것이라며 움직이지 못하게 목에 세워야 한다고 해서 현재의 자리에 세워졌다 한다. #산 #예술 #공원 #실내 #비오는날","1.0.0","import","0.42","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=161"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","culture.cs:1253","#예술","0","0","0.75","0","0","0","0","0","경장각 경장각은 조선인조(仁祖1551∼1627) 때의 문신(文臣)이었던 이신의(李信儀)을 배양하는 곳이다. 이 곳에는 이신의의 유물로 선조왕 친필병풍(親筆屛風)과 거문고가 보존되어 있다. 병풍은 인조가 그의 충절을 가상히하여 선조왕 친필을 하사한 것이며, 거문고는 석탄이 평소 애용하던 거문고이다. 이신의는 정묘호란 때 왕을 대동하여 강화도로 가던 중 병으로 인천에 체류하다가 수원 마정리에서 객사하였다. #예술 #실내 #비오는날","1.0.0","import","0.38","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1253"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","culture.cs:1050","#산|#예술|#전시|#교육|#축제|#실내|#비오는날|#아이동반|#휠체어","0.5","0","1","0","0.5","0","0","0.5","광주 미디어아트 플랫폼 2014년 12월 국내에서 처음으로 유네스코 미디어아트 창의도시로 선정된 광주시는 ‘광주 미디어아트 창의도시 마스터플랜’ 수립을 시작으로 미디어아트 창의벨트, 미디어아트 플랫폼 조성, 미디어아트 플랫폼 파사드 콘텐츠 개발, 미디어아트 페스티벌 개최 등 ‘미디어아트’를 통해 예술과 삶의 연결을 주도하는 문화산업 도시로서의 기반을 구축해왔다. 광주미디어아트플랫폼(G.MAP/Gwangju Media Art Platform) 은 광주시의 미디어아트 관련 특성화 정책을 총괄적으로 수행하는 컨트롤 타워로서, 시민과 예술가의 창의 역량을 축적하고 창의적인 도시환경 개선을 통해 예술-과학-산업의 선순환 기능을 주도해 나갈 것이다. G.MAP은 지하 2층, 지상 3층 규모로 건립되었으며, 크게 창작과 전시, 교육 및 교류 공간으로 구분된다. G.MAP은 시민, 예술가, 창의 인력이 만드는 미디어아트 문화 공간, 예술, 기술, 산업이 융합하는 미디어아트 창의 공간, 전 세계 창의도시를 연결하는 교류공간 등 세계를 향한 미디어아트의 허브로서 역할을 해나갈 것이다. ○시설현황 - 주요시설: 전시실, 미디어아트라운지, 창·제작실, 세미나실, 네트워킹실 [출처: 광주미디아트플랫폼 누리집] #산 #예술 #전시 #교육 #축제 #실내 #비오는날 #아이동반 #휠체어","1.0.0","import","0.53","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1050"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.23"
"gwangju_tour","culture.cs:162","#역사|#예술|#실내|#비오는날","0","0.5","0.75","0","0","0","0","0","광주 자운사 목조아미타래여좌상 및 복장유물 이 불상은 복장품에서 1388년 중수개금한 내용의 기문이 밝혀져 그 이전에 조성되었음을 알 수 있다. 재료의 특성상 목제가 오랫동안 전래되기 어려운 한계가 있다는 것을 감안하면 고려시대에 조성된 목조 불상으로서 중요한 자료이다. 1276년에 제작된 개운사 목조 아미타불좌상을 비롯하여 수국사 목조아미타불좌상, 화성 봉림사 목조아미타불좌상 등 대체로 12세기 말에 제작되었다고 생각되는 일련의 목불좌상들과 같은 계열의 불상이다. 자운사의 복장전적은 대수구다라니(大隨求陀羅尼) 및 주금강경(注金剛經) 등 국내에 처음 소개되는 의미 있는 자료가 다수 있으며, 함께 발견된 복장조성기에 의해 복장이 조성된 절대연대가 확실하여 서지학 분야의 판본 연구는 물론, 불교학의 내용 연구와 미술사의 도상(圖像) 연구에 있어서 중요한 자료적 가치를 지닌 복장 유물로 평가된다. 또한 섬유류의 유물이 존속하기 어려운 우리나라의 기후·환경 조건 등을 고려할 때 자운사 복장직물의 역사적·민속적 가치가 크다. 1611년에 내장된 후령통(候鈴筒)과 팔엽연화(八葉蓮花), 오보병(五寶甁)도 일괄 부속품으로 함께 지정한다. #역사 #예술 #실내 #비오는날","1.0.0","import","0.4","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=162"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.23"
"gwangju_tour","culture.cs:163","#산|#예술","0.75","0","0.75","0","0","0","0","0","광주 지산동 오층석탑 광주광역시내에 상당한 거리를 두고 떨어져 있는 2기의 탑 가운데 동쪽에 위치한 것으로 통일신라 후기의 석탑이다. 탑이 서있는 부근은 백주사(栢州寺)터로 알려져 있기도 하나 추정할 만한 자료는 아직 발견되지 않았다. 탑의 구성은 2단의 기단(基壇) 위에 5층의 탑신(塔身)을 세운 형태로 신라석탑의 기본형을 잃지 않고 있다. 탑의 받침대 역할을 하는 기단부는 여러 개의 돌을 짜맞추어 구성하였으며, 탑신부의 몸돌과 지붕돌은 각각 하나의 돌로 이루어졌다. 특히 지붕돌 밑면의 받침이 1층은 5단인데 비해 2층부터는 4단으로 간략화되어, 양식상 만들어진 시대가 통일신라 후기로 내려옴을 알 수 있다. 1955년 해체, 수리할 때 4층 지붕돌 윗면에서 사리장치가 발견되었고 1961년에 다시 수리를 하여 일부 석재를 보완하였다. 광주 전남지방에 남아있는 몇 안 되는 5층석탑 가운데서도 우수한 통일신라 후기의 석탑이다. #산 #예술 #실내 #비오는날","1.0.0","import","0.4","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=163"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","culture.cs:1248","#역사|#전통|#예술|#체험|#교육|#시즌한정|#실내|#비오는날|#아이동반","0.25","0.75","0.75","0","1","0","0","0.5","광주광산문화원 광산문화원은 1965년 2월 25일 창립된 역사와 전통을 자랑하는 문화원이다. 광주광역시 전체면적의 46%에 해당하는 광산구는 광주광역시의 역사와 궤를 같이하고 있을뿐만 아니라 천혜의 경관으로 도시와 농촌이 잘 어우러진 아름다운 곳이다. 광산문화원은 이러한 지리적 여건과 역사성을 살려 지역문화 창달에 앞장서고 있다. 광산문화원의 대표적인 사업으로는 향토사연구를 비롯하여, 민족애국시인인 용아 박용철 전국백일장, 어등미술대전, 문화학교를 운영하고 있다 * 문화사업 * 광산문화원에서는 각계각층의 지역주민의 참여를 기반으로 문화예술교육을 통한 건전한 여가문화 활성화를 위한 문화학교를 운영 중에 있다. 노래, 재즈, 요가, POP, 문학기행 등의 강좌를 운영하고 있으며, 도자기 체험 등 주말가족프로그램도 운영하고 있다. 또한 평소 문학에 관심이 많은 분들에게 자기개발과 자아성취의 장을 마련하고, 문학에 소질이 있는 숨은 인재를 발굴하여 지역문화발전에 기여하고자 용아 박용철 전국백일장을 개최한다 이외에도 방학기간이나 주말에 가족과 함께하는 전통문화체험(한지공예교실, 도자기현장체험교실)을 함으로써 우리전통문화에 대한 이해와 가치관을 함양시키는 전통예술학교를 운영 중이며, 광산지역의 유래, 전설, 인물 등의 향토자료를 조사하는 어등의 맥 사업도 진행 중이다. #산 #역사 #전통 #예술 #체험 #교육 #시즌한정 #실내 #비오는날 #아이동반","1.0.0","import","0.6","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1248"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","food.cs:1183","#로컬푸드|#실내|#비오는날","0.5","0","0","1","0","0","0","0","100족발본점 국내유일 족발보쌈 명인의집 백족발 우리나라 족발의 원조는 장충동 족발입니다. 냉채족발의 원조는 부산이구요. 매운족발의 원조는 창신동입니다. 음식하면 전라도 음식을 으뜸으로 치는데 전라도 족발의 원조가 없더군요. 그래서 2년의 노력끝에 전라도의 맛과 멋, 그리고 푸짐한 인심과 특징을 담아낸 전라도식 족발보쌈음식을 만들었습니다. 이제 백족발에서 전라도 족발보쌈음식을 경험해 보시기 바랍니다. 저희집 시그니쳐 메뉴는 파숙지족보 한상차림입니다. #산 #로컬푸드 #실내 #비오는날","1.0.0","import","0.4","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1183"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","food.cs:1304","#산|#로컬푸드|#야경|#실내|#비오는날","0.5","0","0","1","0","0","0","0.5","1960백선청원모밀 충장로에서 모르는 사람이 없을 정도로 유명한 곳이 바로 1960 청원모밀이다. 1960년부터 모밀국수를 만들고 있는 이곳은 하얀 테이블과 밝은 조명으로 깨끗하게 정리되어 있다. 대표 메뉴인 모밀국수는 시원하고 구수한 맛으로 입맛을 끌어당겨 대중의 입맛을 사로잡는다. 열흘에 한번, 국산 무와 짭조름한 새우젓으로 직접 담근 깍두기는 진한 맛이 돋보인다. #산 #로컬푸드 #야경 #실내 #비오는날","1.0.0","import","0.42","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1304"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","food.cs:1365","#전통|#로컬푸드|#맛집|#실내|#비오는날|#주차가능","0","0.5","0","1","0","0","0","0","가매일식 [안심식당 인증 음식점] 일본 전통 고급 생선회와 초밥을 자신 있게 내놓은 전통 일식집이다. 이 집의 조리장을 겸하고 있는 사장은 17년 특급호텔 생활을 정리하고 광주 최고의 전통 일식집을 표방하여 개업하였다. 이 집의 음식 맛은 과거 김대중 대통령 내방 시 직접 담당 요리를 맡았으며 그 맛을 잊지 못해 포장까지 해갔을 정도이다. #전통 #로컬푸드 #맛집 #실내 #비오는날 #주차가능","1.0.0","import","0.42","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1365"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","food.cs:1205","#로컬푸드|#맛집|#실내|#비오는날","0","0","0","1","0","0","0","0","강의리추어탕 압력솥 누룽지탕과 추어탕으로 여름철 몸보신 할 수 있는 맛집입니다. #로컬푸드 #맛집 #실내 #비오는날","1.0.0","import","0.4","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1205"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","food.cs:1066","#로컬푸드|#실내|#비오는날","0","0","0","1","0","0","0","0","강촌 청정지역의 자연산민물고기와 직접 재배한 무청시래기로 만든 탕요리 전문점입니다. #자연 #산 #로컬푸드 #실내 #비오는날","1.0.0","import","0.42","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1066"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","food.cs:1291","#로컬푸드|#맛집|#실내|#비오는날|#주차가능","0","0","0","1","0","0","0","0","개마고원 [안심식당 인증 음식점] 개마고원은 맛과 멋, 풍요로움을 전하는 한우고기 전문점으로 광주광역시 서구 상무대로 1094 에 위치하고 있다. 1997년 부터 지금까지 20년을 넘게 해온 광주의 맛집이다. 한우 꽃살 , 갈비살, 안창살,생고기 등 최상급 고기류와 단체 손님에게 안성맞춤인 버섯불고기, 집밥같은 한끼 식사를 드리고자 준비한 한우사골우거지탕, 생고기비빔밥, 새싹비빔밥, 돌돌비빔밥등 개마고원은 누구에게나 기쁨을 주는 맛과 멋의 공간이 될 것이다. 자연 그대로 입맛 돋우는 맛깔스런 음식과 예술혼 깃든 아늑한 공간이다. #자연 #정원 #예술 #로컬푸드 #맛집 #실내 #비오는날 #주차가능","1.0.0","import","0.47","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1291"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","sports.cs:1133","#역사|#민주인권|#체험|#참여형|#공원","0","1","0","0","0.75","0","0.75","0","5·18자유공원 역사체험 5.18민주화운동 당시 민주주의를 지키기 위해 참여하신 분들이 구금되어 군사재판을 받았던 5.18자유공원 일대에서 인권평화화합의 정신을 기리는 역사체험 프로그램을운영하고 있습니다. #역사 #민주인권 #체험 #참여형 #스포츠 #공원","1.0.0","import","0.5","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1133"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","sports.cs:1131","#정원|#체험|#스포츠|#공원|#주차가능","0.5","0","0","0","0.75","0.75","0.5","0","CCTV통합관제센터 VR 영상 체험 안전한 도시환경 조성을 위해 관내 설치된 CCTV의 필요성 및 CCTV통합관제센터의 역할을 널리 알리고자 CCTV VR 영상 체험관을 운영하고 있습니다. 이용 대상은 8세 이상이고 정원은 10명으로 이루어지나 VR체험은 1타임당 5명까지만 가능하므로 2타임에 나누어 진행됩니다. VR체험은 다소 어지러울 수 있으니 체험이 어려우신 분은 제외 할 수 있습니다. [출처: 광주광역시 사회재난과] #정원 #체험 #스포츠 #공원 #주차가능","1.0.0","import","0.45","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1131"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.23"
"gwangju_tour","sports.cs:1277","#산|#체험|#교육|#스포츠|#느린여행|#아이동반|#주차가능","0.5","0.0","0.0","0.0","0.75","0.75","0.5","0.0","광주 송정도서관 송정도서관은 광주광역시교육청 산하 공공도서관으로, 지역주민이 원하는 다양한 정보를 신속히 제공하며 교육·문화공간으로서의 소임을 다하고 있다. ""오늘날 나를 있게 한 것은 우리 마을의 작은 도서관이었다""라는 빌 게이츠의 말처럼 이 지역을 대표하는 평생교육기관이다.1974년 3월 15일 개관했던 전남 광산군 공공도서관을 기반으로 하여 1990년 4월 10일 광주 송정도서관으로 개관하며 현재의 도서관으로 재탄생하게 되었다. 현재 지하 1층부터 지상 4층까지 총 1,001평의 크기로 운영되고 있으며 열람석수는 220석에 달한다. * 송정도서관 주요사업 * 송정도서관은 도서대여 및 열람실 운영과 같은 기본적인 사업 외에 독서 감상문 공모 및 시상을 통한 시민 독서량 증대를 꾀하고 있으며, 일일도서관교실 운영, 영어회화교실 등을 운영하고 있다. 또한 겨울과 여름방학에는 청소년을 대상으로 한자사자소학 및 예절교실도 운영하고 있어 지역 주민의 문화의식 고취 및 청소년 교육에 앞장 서고 있다. #산 #체험 #교육 #스포츠 #느린여행 #아이동반 #주차가능","1.0.0","import","0.47","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1277"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",""
"gwangju_tour","sports.cs:1240","#전통|#예술|#공연|#체험|#참여형|#스포츠|#축제|#야경","0.25","0.75","0.75","0","0.75","0.75","0","1","광주공연마루 광주공연마루는 본래 광주가 선도해 온 광산업을 알리기 위해 개막한 ‘2010 광주세계광엑스포’(2010년4월2일~5월9일)의 세계 광엑스포 빛주제 영상관으로 사용되었던 곳입니다. 행사 후 활용 방안으로 시민들의 의견과 광주발전연구원의 연구용역을 거쳐 영구시설물로서 유일하게 현존하고 있으며, 2011년부터 2018년까지 빛고을 유소년 영화체험전을 비롯해 애니메이션 기획전, ACE Fair 관련 3D 특별전, 달맞이 테마극장, 안전콘텐츠 체험관, 문화가 있는 날 수요극장 등이 개최되었으며, 2014년 공연장으로 등록되었습니다. 그러다 광주시가 문화수도 ‘예향광주’의 이미지에 걸맞은 브랜드 상설 공연장을 마련할 계획을 세우며, 2018년 행정안전부로부터 현안사업 특별교부금으로 10억원을 확보해 개조해 광주 브랜드 상설공연장으로 탈바꿈되어 시민들이 일상에서 공연을 즐길 수 있는 공간으로 활용되고 있습니다. ○ 주요사업 - 공연장 대관 및 운영사업: 개그, 미술, 연극, 콘서트, 영화제 등 여러 장르의 작품이 복합적으로 공연되는 문화의 장으로 활용 - 다양한 기획 프로그램을 중심으로 공연문화 활성화 사업 추진 ○ 공연개요 - 장르: 교향, 창극, 발레, 국악국악관현악, 합창, 연극, 오페라, 전통예술 - 기간/시간: 2024. 01. 20. ~ 2024. 12. 22. / 토 ~ 일요일 17시 * 전월 세 번째 수요일 오전 10시 오픈 / 해당 공연 1일 전 17시 마감 - 관람 및 금액: 4세이상(교향악 8세이상) / 관람료는 전체 무료 - 예약안내: 인터넷 예약은 광주예술의전당 누리집에서 가능 / 단체 및 개인 5인 이상 예약시 전화예약(062-613-8372,8379) - 티켓배부: 예약티켓배부는 공연 당일 16시~16시40분 예약내역(관람연령 등) 확인 후 배부하며, 현장티켓은 당일 16시30분 이후 잔여좌석에 대하여 배부함(좌석변경 불가) #산 #전통 #예술 #공연 #체험 #참여형 #스포츠 #축제 #야경","1.0.0","import","0.6","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1240"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","sports.cs:1281","#산|#체험|#스포츠|#아이동반|#주차가능","0.5","0.0","0.0","0.0","0.75","0.75","0.0","0.0","광주광역시립 무등도서관 광주시 최초 시립도서관, 광주광역시립무등도서관 1981년 광주시립도서관 중 처음으로 개관한 무등도서관은 현재 사직도서관, 산수도서관, 디지털정보도서관과 합쳐져 광주시립도서관으로 자리매김하고 있다. 무등도서관은 급변하는 정보화 시대에 이용자의 정보욕구를 충족하고 쾌적한 독서환경을 위하여 정숙한 도서관환경을 만들어 나가면서 필요한 모든 자료를 고루 갖추고 이용자에 대한 서비스 질을 높여서 시민들이 필요한 적정 정보를 쉽고, 빠르고, 편리하게 접할 수 있는 도서관으로 성장할 수 있도록 하고자 함에 목표를 두고 있다. 광주시립도서관에 대하여광주광역시의 도서관은 1981년 무등도서관이 최초로 개관한 이래, 1989년 사직도서관이, 1997년 산수도서관이, 2020년 디지털정보도서관이 각각 운영되었다. 이후 1998년 4월에 3개의 도서관을 통합하여 시립도서관으로 명칭을 개칭하게 되었다. #산 #체험 #스포츠 #아이동반 #주차가능","1.0.0","import","0.42","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1281"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",""
"gwangju_tour","sports.cs:1280","#산|#체험|#가족체험|#스포츠|#아이동반|#주차가능","0.5","0.0","0.0","0.0","0.75","0.75","0.0","0.0","광주광역시립 사직도서관 1981년 무등도서관이 최초로 개관한 이래, 1989년 사직도서관이 개관하였고, 1997년 산수도서관이 각각 운영되었다. 각각 운영되던 도서관을 1998년 4월에 통합하여 시립도서관으로 명칭을 개칭하였으며, 현재에 이르고 있다. 광주광역시시립도서관은 급변하는 정보화 시대에 이용자의 정보욕구를 충족하고 쾌적한 독서환경을 위하여 정숙한 도서관환경을 만들어 나가면서 필요한 모든 자료를 고루 갖추고 이용자에 대한 서비스 질 을 높여서 시민들이 필요한 적정 정보를 쉽고, 빠르고, 편리하게 접할 수 있는 도서관으로 성장할 수 있게 하는 것을 목표로 하고 있다. * 유비쿼터스 도서관 서비스 지원 시스템 * 도서관에서는 광주 시민은 물론, 전남 지역민에게도 독서욕구 충족과 다양한 지식과 정보를 제공하기 위하여 55만 3천여 권의 도서와 2만 2천여점의 비도서, 그리고 1만여점의 전자자료를 소장하고 있으며, 또한 21세기 도서관 기능과 역할을 확대하기 위한 「유비쿼터스 도서관 서비스 지원 시스템」을 산수도서관과 무등 어린이도서관에 구축하여 도서관 이용을 희망하는 모든 시민이 집이나 직장, 그리고 지하철에서도 스마트폰으로 직접 도서를 검색하고 대출과 반납이 가능하는 사업을 지난해 말부터 운영하고 있다. #산 #체험 #가족체험 #스포츠 #아이동반 #주차가능","1.0.0","import","0.45","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1280"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",""
"gwangju_tour","load.cs:258","#자연|#산|#스포츠|#등산|#산책|#공원","1","0","0","0","0.25","0.25","0.75","0","동적골 생태탐방로 동적골 산책로' 는 한국보건사회연구원에서 동구청이 공모하여 '2010 건강영향평가기술지원시범사업'으로 선정된 사업이다. 학운초등학교 앞 동적교에서 체육쉼터에 이르는 동적골 산책로로 무등산 새인봉과 중머리재 등산로의 일부이기도 하다. 동구청에서는 동적골 생태탐방로의 1,700㎡부지에 8만여 송이의 튤립공원을 조성하여 시민들의 사랑을 받고 있다. #자연 #산 #스포츠 #등산 #산책 #공원","1.0.0","import","0.5","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/load.cs?act=view&infoId=258"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","load.cs:88","#산|#등산|#산책|#느린여행","0.75","0.25","0","0","0","0.5","0.75","0","무돌길 무돌길은 마을과 마을을 잇던 길로써 1910년대에 제작된 지도를 기본자료로 하여 발굴 복구한 길이다. '무등산자락 무돌길'이란 이름은 구전으로 알려진 무등산의 옛이름 ""무돌뫼""와 ""무등산을 한바퀴 돌아가는 길""이란 의미를 지닌다. 총길이 약 51.8km, 15개 구간으로 거리와 역사성을 반영하여 복구한 길이다. 자세한 정보는 www.mudeungsan.org(무등산보호단체협의회)에서 제공한다. 제1길~제4길(광주 북구) 11.50km, 3시간 10분 각화마을→신촌마을→등촌마을→배재마을→금정촌→금곡리→평촌리→동림마을 제4길~제7길(전남 담양) 6.5km, 2시간 10분 반석마을→연천리→산음→정곡리→경상리→무동리 제7길~제12길(전남 화순) 18km, 4시간 50분 송계마을→서동마을→용강마을→영평리→장복마을→안심리→수만리→만수동→중지마을 제12길~제15길(광주 동구) 15.8km, 4시간 10분 용연마을→선교마을→광주천(주남→지원동→소태동→학동)→남광주 역사→푸른길(학동→서석동→산수동→풍향동→계림동→중흥동)→광주역 #산 #역사 #등산 #산책 #느린여행","1.0.0","import","0.47","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/load.cs?act=view&infoId=88"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
